IndicatorCategoryCode,IndicatorCategory,IndicatorCode,Indicator,ReportingEconomyCode,ReportingEconomy,PartnerEconomyCode,PartnerEconomy,ProductOrSectorClassificationCode,ProductOrSectorClassification,ProductOrSectorCode,ProductOrSector,PeriodCode,Period,FrequencyCode,Frequency,UnitCode,Unit,Year,ValueFlagCode,ValueFlag,TextValue,Value
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2012,,,,547870.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2010,,,,769774.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2011,,,,823184.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2018,,,,738143.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2011,,,,555214.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2018,,,,604860.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2008,,,,422007.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2008,,,,781412.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2009,,,,363534.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2009,,,,580719.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2019,,,,542233.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2019,,,,705564.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2013,,,,559632.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2013,,,,715097.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2010,,,,466384.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2014,,,,573091.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2014,,,,690203.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2015,,,,526757.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2016,,,,495426.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2016,,,,645052.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2007,,,,371489.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2007,,,,714327.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2006,,,,646725.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2006,,,,325465.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2012,,,,798568.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2022,,,,683585.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2022,,,,746824.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2024,,,,683609.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2024,,,,707009.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2020,,,,512498.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2020,,,,641319.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2023,,,,717256.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2023,,,,632226.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,392,Japan,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2021,,,,756032.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,410,"Korea, Republic of",000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2021,,,,644400.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2017,,,,409433.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2018,,,,450713.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2011,,,,349569.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2008,,,,291265.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2009,,,,229712.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2019,,,,460604.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2012,,,,370770.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2010,,,,298305.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2014,,,,396912.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2015,,,,380550.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2016,,,,373948.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2007,,,,271821.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2006,,,,249961.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2013,,,,380015.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2022,,,,577697.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2021,,,,494949.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2024,,,,617677.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2020,,,,417171.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,484,Mexico,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2023,,,,593001.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2016,,,,281710.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2010,,,,400630.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2017,,,,352943.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2018,,,,443914.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2011,,,,522011.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2008,,,,471606.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2019,,,,419721.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2009,,,,303388.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2013,,,,521836.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2014,,,,496807.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2006,,,,303551.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2015,,,,341419.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2007,,,,354403.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2012,,,,529256.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2022,,,,592075.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2021,,,,494161.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2024,,,,433634.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2020,,,,333530.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,643,Russian Federation,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2023,,,,424749.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2009,,,,358158.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2006,,,,1025967.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2016,,,,1451011.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2017,,,,440997.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2012,,,,478780.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2017,,,,1546273.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2018,,,,1663982.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2018,,,,486439.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2011,,,,1482508.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2011,,,,510380.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2008,,,,477475.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2008,,,,1287442.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2009,,,,1056043.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2019,,,,1643161.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2010,,,,420182.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2019,,,,460026.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2010,,,,1278495.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2013,,,,546755.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2013,,,,1579593.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2014,,,,510789.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2014,,,,1620532.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2015,,,,465850.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2015,,,,1502572.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2016,,,,410856.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2007,,,,1148199.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2007,,,,446805.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2006,,,,453735.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2022,,,,2065157.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2022,,,,546151.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2012,,,,1545703.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2020,,,,1424935.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2021,,,,472147.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2021,,,,1754300.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2024,,,,524286.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2024,,,,2061691.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2023,,,,525016.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,840,United States of America,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2023,,,,2018059.0
ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,826,United Kingdom,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2020,,,,399529.0
